id,title,year,rated,released,runtime,genre,director,writer,actors,plot,language,awards,poster,ratings,metascore,imdbrating,imdbvotes,imdbid,dvd,boxoffice,production,website 
tt2229499,Don Jon,2013,R,2013-09-27,90,"Comedy, Drama, Romance",Joseph Gordon-Levitt,Joseph Gordon-Levitt,"Joseph Gordon-Levitt, Scarlett Johansson, Julianne Moore, Tony Danza","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",English,2 wins & 27 nominations.,https://m.media-amazon.com/images/M/MV5BMTQxNTc3NDM2MF5BMl5BanBnXkFtZTcwNzQ5NTQ3OQ@@._V1_SX300.jpg,79.0,66,6.5,2222490,tt2229499,2013-12-31,,https://m.media-amazon.com/images/M/MV5BMTQxNTc3NDM2MF5BMl5BanBnXkFtZTcwNzQ5NTQ3OQ@@._V1_SX300.jpg,
tt1826590,About Last Night,2014,R,2014-02-14,100,"Comedy, Romance",Steve Pink,"Leslye Headland (screenplay by), Tim Kazurinsky (based on the screenplay by), Denise DeClue (based on the screenplay by), David Mamet (based upon ""Sexual Perversity in Chicago"" by)","Kevin Hart, Michael Ealy, Regina Hall, Joy Bryant",Follow two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.,English,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTk3OTc4NDMzNF5BMl5BanBnXkFtZTgwNjQ2NzY3MDE@._V1_SX300.jpg,69.0,62,6.1,217930,tt1826590,2014-05-19,39477140,https://m.media-amazon.com/images/M/MV5BMTk3OTc4NDMzNF5BMl5BanBnXkFtZTgwNjQ2NzY3MDE@._V1_SX300.jpg,
tt2034031,Laggies,2014,R,2014-10-24,99,"Comedy, Drama, Romance",Lynn Shelton,Andrea Seigel,"Rocki DuCharme, Sara Lynne Wright, Larissa Schmitz, Phillip Abraham","In the throes of a quarter-life crisis, Megan panics when her boyfriend proposes, then, taking an opportunity to escape for a week, hides out in the home of her new friend, 16-year-old Annika, who lives with her world-weary single dad.",English,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTY5NjU0MTQwMl5BMl5BanBnXkFtZTgwMjYxMTU0MjE@._V1_SX300.jpg,65.0,63,6.4,401780,tt2034031,2015-02-10,,https://m.media-amazon.com/images/M/MV5BMTY5NjU0MTQwMl5BMl5BanBnXkFtZTgwMjYxMTU0MjE@._V1_SX300.jpg,
tt2106529,Lust for Love,2014,Not Rated,2014-02-07,85,"Comedy, Romance",Anton King,Anton King,"Fran Kranz, Dichen Lachman, Beau Garrett, Caitlin Stasey","Astor is dumped by Mila. He bumps into her ex friend, Cali. She shows him how to get Mila back/approach women and what he did wrong in the past.",English,2 wins.,https://m.media-amazon.com/images/M/MV5BODY1NTY0NjY5NF5BMl5BanBnXkFtZTgwODk3MDgwMTE@._V1_SX300.jpg,,,5.7,14020,tt2106529,2014-06-10,,https://m.media-amazon.com/images/M/MV5BODY1NTY0NjY5NF5BMl5BanBnXkFtZTgwODk3MDgwMTE@._V1_SX300.jpg,
tt2870756,Magic in the Moonlight,2014,PG-13,2014-08-15,97,"Comedy, Romance",Woody Allen,Woody Allen,"Colin Firth, Antonia Clarke, Natasha Andrews, Valérie Beaulieu",A romantic comedy about an Englishman brought in to help unmask a possible swindle. Personal and professional complications ensue.,"English, French",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQ3NDY5NjIwN15BMl5BanBnXkFtZTgwNjQ2ODkxMjE@._V1_SX300.jpg,51.0,54,6.5,614390,tt2870756,2014-12-16,,https://m.media-amazon.com/images/M/MV5BMTQ3NDY5NjIwN15BMl5BanBnXkFtZTgwNjQ2ODkxMjE@._V1_SX300.jpg,
tt2910274,Obvious Child,2014,R,2014-08-29,84,"Comedy, Drama, Romance",Gillian Robespierre,"Gillian Robespierre (screenplay by), Karen Maine (story), Gillian Robespierre (story), Elisabeth Holm (story), Anna Bean (based on the short film written by), Karen Maine (based on the short film written by), Gillian Robespierre (based on the short film written by), Harold Manning (french adaptation)","Jenny Slate, Paul Briganti, Gaby Hoffmann, Stephen Singer",A twenty-something comedienne's unplanned pregnancy forces her to confront the realities of independent womanhood for the first time.,English,10 wins & 29 nominations.,https://m.media-amazon.com/images/M/MV5BMTg0MDU4NjI1OV5BMl5BanBnXkFtZTgwOTY3NDc3MTE@._V1_SX300.jpg,90.0,76,6.8,225420,tt2910274,2014-10-07,,https://m.media-amazon.com/images/M/MV5BMTg0MDU4NjI1OV5BMl5BanBnXkFtZTgwOTY3NDc3MTE@._V1_SX300.jpg,
tt2139555,Playing It Cool,2014,R,2015-05-08,94,"Comedy, Romance",Justin Reardon,"Chris Shafer (screenplay), Paul Vicknair (screenplay)","Chris Evans, Michelle Monaghan, Topher Grace, Aubrey Plaza",Unrequited love motivates a guy to write about his experiences.,"English, Korean",,https://m.media-amazon.com/images/M/MV5BMjIwMjA2ODU3NF5BMl5BanBnXkFtZTgwMjk2MDA2NTE@._V1_SX300.jpg,14.0,30,6.0,244190,tt2139555,2015-06-16,,https://m.media-amazon.com/images/M/MV5BMjIwMjA2ODU3NF5BMl5BanBnXkFtZTgwMjk2MDA2NTE@._V1_SX300.jpg,
tt1800246,That Awkward Moment,2014,R,2014-01-31,94,"Comedy, Romance",Tom Gormican,Tom Gormican,"Zac Efron, Miles Teller, Michael B. Jordan, Imogen Poots","Three best friends find themselves where we've all been - at that confusing moment in every dating relationship when you have to decide ""So...where is this going?""",English,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjExODEyMjMwNV5BMl5BanBnXkFtZTgwMTAyODM1MDE@._V1_SX300.jpg,22.0,36,6.1,945230,tt1800246,2014-05-13,23264422,https://m.media-amazon.com/images/M/MV5BMjExODEyMjMwNV5BMl5BanBnXkFtZTgwMTAyODM1MDE@._V1_SX300.jpg,
tt2582846,The Fault in Our Stars,2014,PG-13,2014-06-06,126,"Drama, Romance",Josh Boone,"Scott Neustadter (screenplay), Michael H. Weber (screenplay), John Green (book)","Shailene Woodley, Ansel Elgort, Nat Wolff, Laura Dern",Two teenage cancer patients begin a life-affirming journey to visit a reclusive author in Amsterdam.,English,21 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMjA4NzkxNzc5Ml5BMl5BanBnXkFtZTgwNzQ3OTMxMTE@._V1_SX300.jpg,81.0,69,7.7,3282240,tt2582846,2014-09-16,,https://m.media-amazon.com/images/M/MV5BMjA4NzkxNzc5Ml5BMl5BanBnXkFtZTgwNzQ3OTMxMTE@._V1_SX300.jpg,
tt2091935,Mr. Right,2015,R,2016-04-08,95,"Action, Comedy, Romance",Paco Cabezas,Max Landis,"Sam Rockwell, Anna Kendrick, Tim Roth, James Ransone","A girl falls for the ""perfect"" guy, who happens to have a very fatal flaw: he's a hitman on the run from the crime cartels who employ him.",English,2 nominations.,https://m.media-amazon.com/images/M/MV5BOTcxNjUyOTMwOV5BMl5BanBnXkFtZTgwMzUxMDk4NzE@._V1_SX300.jpg,44.0,52,6.3,454520,tt2091935,2016-06-07,25369,https://m.media-amazon.com/images/M/MV5BOTcxNjUyOTMwOV5BMl5BanBnXkFtZTgwMzUxMDk4NzE@._V1_SX300.jpg,
tt3165612,Sleeping with Other People,2015,R,2015-08-12,101,"Comedy, Drama, Romance",Leslye Headland,Leslye Headland,"Alison Brie, Jason Sudeikis, Jordan Carlos, Margarita Levieva","A good-natured womanizer and a serial cheater form a platonic relationship that helps reform them in ways, while a mutual attraction sets in.",English,2 nominations.,https://m.media-amazon.com/images/M/MV5BMTUyMzQwNjEyNV5BMl5BanBnXkFtZTgwMzYwMzgwNjE@._V1_SX300.jpg,64.0,64,6.5,381080,tt3165612,2016-01-05,,https://m.media-amazon.com/images/M/MV5BMTUyMzQwNjEyNV5BMl5BanBnXkFtZTgwMzYwMzgwNjE@._V1_SX300.jpg,
tt1473832,Bridget Jones's Baby,2016,R,2016-09-16,123,"Comedy, Drama, Romance",Sharon Maguire,"Helen Fielding (screenplay), Dan Mazer (screenplay), Emma Thompson (screenplay), Helen Fielding (based on the characters and story created by), Helen Fielding (story by)","Renée Zellweger, Gemma Jones, Jim Broadbent, Sally Phillips","Bridget's focus on single life and her career is interrupted when she finds herself pregnant, but with one hitch ... she can only be fifty percent sure of the identity of her baby's father.","English, Italian",2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjQyMTI0MjIyOV5BMl5BanBnXkFtZTgwMzEyMjQ1ODE@._V1_SX300.jpg,78.0,59,6.5,639280,tt1473832,2016-12-13,24089465,https://m.media-amazon.com/images/M/MV5BMjQyMTI0MjIyOV5BMl5BanBnXkFtZTgwMzEyMjQ1ODE@._V1_SX300.jpg,
tt5462602,The Big Sick,2017,R,2017-07-14,120,"Comedy, Drama, Romance",Michael Showalter,"Emily V. Gordon, Kumail Nanjiani","Kumail Nanjiani, Zoe Kazan, Holly Hunter, Ray Romano","Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.","English, Urdu",Nominated for 1 Oscar. Another 18 wins & 93 nominations.,https://m.media-amazon.com/images/M/MV5BZWM4YzZjOTEtZmU5ZS00ZTRkLWFiNjAtZTEwNzIzMDM5MjdmXkEyXkFqcGdeQXVyNDg2MjUxNjM@._V1_SX300.jpg,98.0,86,7.6,1113610,tt5462602,2017-09-19,42824653,https://m.media-amazon.com/images/M/MV5BZWM4YzZjOTEtZmU5ZS00ZTRkLWFiNjAtZTEwNzIzMDM5MjdmXkEyXkFqcGdeQXVyNDg2MjUxNjM@._V1_SX300.jpg,
tt5001718,"Everything, Everything",2017,PG-13,2017-05-19,96,"Drama, Romance",Stella Meghie,"J. Mills Goodloe (screenplay by), Nicola Yoon (based on the book by)","Amandla Stenberg, Nick Robinson, Anika Noni Rose, Ana de la Reguera",A teenager who's spent her whole life confined to her home falls for the boy next door.,"English, Spanish",2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMjAzMTE1NzQxNF5BMl5BanBnXkFtZTgwNjcwODY3MTI@._V1_SX300.jpg,45.0,52,6.4,298360,tt5001718,2017-08-15,34091886,https://m.media-amazon.com/images/M/MV5BMjAzMTE1NzQxNF5BMl5BanBnXkFtZTgwNjcwODY3MTI@._V1_SX300.jpg,
tt3104988,Crazy Rich Asians,2018,PG-13,2018-08-15,120,"Comedy, Drama, Romance",Jon M. Chu,"Peter Chiarelli (screenplay by), Adele Lim (screenplay by), Kevin Kwan (based on the novel ""Crazy Rich Asians"" by)","Constance Wu, Henry Golding, Michelle Yeoh, Gemma Chan","This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.","English, Mandarin, Cantonese, Hokkien, French, Malay",Nominated for 2 Golden Globes. Another 12 wins & 60 nominations.,https://m.media-amazon.com/images/M/MV5BMTYxNDMyOTAxN15BMl5BanBnXkFtZTgwMDg1ODYzNTM@._V1_SX300.jpg,91.0,74,6.9,1208960,tt3104988,2018-11-20,,https://m.media-amazon.com/images/M/MV5BMTYxNDMyOTAxN15BMl5BanBnXkFtZTgwMDg1ODYzNTM@._V1_SX300.jpg,
tt5164432,"Love, Simon",2018,PG-13,2018-03-16,110,"Comedy, Drama, Romance",Greg Berlanti,"Becky Albertalli (based upon the novel ""Simon vs. the Homo Sapiens Agenda"" by), Elizabeth Berger (screenplay by), Isaac Aptaker (screenplay by)","Nick Robinson, Jennifer Garner, Josh Duhamel, Katherine Langford","Simon Spier keeps a huge secret from his family, his friends and all of his classmates: he's gay. When that secret is threatened, Simon must face everyone and come to terms with his identity.","English, German, French",8 wins & 24 nominations.,https://m.media-amazon.com/images/M/MV5BNTMyZDdiMzUtZjcxNS00Mjc3LTljY2UtYjI4YmY5NzJlYjc1XkEyXkFqcGdeQXVyMTA5OTkwNTc@._V1_SX300.jpg,92.0,72,7.6,896280,tt5164432,2018-06-12,,https://m.media-amazon.com/images/M/MV5BNTMyZDdiMzUtZjcxNS00Mjc3LTljY2UtYjI4YmY5NzJlYjc1XkEyXkFqcGdeQXVyMTA5OTkwNTc@._V1_SX300.jpg,
tt8097306,Nobody's Fool,2018,R,2018-11-02,110,"Comedy, Drama, Romance",Tyler Perry,Tyler Perry,"Tiffany Haddish, Tika Sumpter, Omari Hardwick, Mehcad Brooks",A woman is released from prison and reunites with her sister. She soon discovers that her sister is in an online relationship with a man who may not be what he seems.,English,,https://m.media-amazon.com/images/M/MV5BMjM0MjQ2OTIyNl5BMl5BanBnXkFtZTgwMDM4MTgwNjM@._V1_SX300.jpg,,39,4.7,51410,tt8097306,,,,
tt5304992,Set It Up,2018,TV-14,2018-06-15,105,"Comedy, Romance",Claire Scanlon,Katie Silberman,"Zoey Deutch, Glen Powell, Lucy Liu, Taye Diggs",Two corporate executive assistants hatch a plan to match-make their two bosses.,English,,https://m.media-amazon.com/images/M/MV5BMTk0MDUyMzA1OF5BMl5BanBnXkFtZTgwNzA4NzE1NTM@._V1_SX300.jpg,92.0,62,6.5,369240,tt5304992,2018-06-15,,https://m.media-amazon.com/images/M/MV5BMTk0MDUyMzA1OF5BMl5BanBnXkFtZTgwNzA4NzE1NTM@._V1_SX300.jpg,
tt3846674,To All the Boys I've Loved Before,2018,TV-14,2018-08-17,99,"Drama, Romance",Susan Johnson,"Sofia Alvarez (screenplay by), Jenny Han (based on the novel by)","Lana Condor, Noah Centineo, Janel Parrish, Anna Cathcart",A teenage girl's secret love letters are exposed and wreak havoc on her love life.,English,4 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMjQ3NjM5MTAzN15BMl5BanBnXkFtZTgwODQzMDAwNjM@._V1_SX300.jpg,,64,7.2,758340,tt3846674,,,,
tt7634968,What Men Want,2019,R,2019-02-08,117,"Comedy, Fantasy, Romance",Adam Shankman,"Tina Gordon (screenplay by), Peter Huyck (screenplay by), Alex Gregory (screenplay by), Jas Waters (story by), Tina Gordon (story by), Josh Goldsmith (based on ""What Women Want"" screenplay by), Cathy Yuspa (based on ""What Women Want"" screenplay by), Josh Goldsmith (based on ""What Women Want"" story by), Cathy Yuspa (based on ""What Women Want"" story by), Diane Drake (based on ""What Women Want"" story by)","Taraji P. Henson, Kristen Ledlow, Josh Brener, Kellan Lutz","A woman is boxed out by the male sports agents in her profession, but gains an unexpected edge over them when she develops the ability to hear men's thoughts.","English, Mandarin",1 win.,https://m.media-amazon.com/images/M/MV5BMTYxNjE2NjIwOF5BMl5BanBnXkFtZTgwMjE0MzkxNzM@._V1_SX300.jpg,43.0,49,5.2,172730,tt7634968,2019-05-07,,https://m.media-amazon.com/images/M/MV5BMTYxNjE2NjIwOF5BMl5BanBnXkFtZTgwMjE0MzkxNzM@._V1_SX300.jpg,
tt8201170,The Perfect Date,2019,TV-14,2019-04-12,89,"Comedy, Romance",Chris Nelson,"Steve Bloom, Randall Green","Noah Centineo, Laura Marano, Odiseas Georgiadis, Camila Mendes","To save up for college, Brooks Rattigan creates an app where anyone can pay him to play the perfect stand-in boyfriend for any occasion.",English,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZGRhOWM5MzQtM2FlNi00Zjc5LThmZmUtZTI2NzY0MTA1YjM2XkEyXkFqcGdeQXVyODQwODA1MjY@._V1_SX300.jpg,65.0,,5.8,271490,tt8201170,2019-04-12,,https://m.media-amazon.com/images/M/MV5BZGRhOWM5MzQtM2FlNi00Zjc5LThmZmUtZTI2NzY0MTA1YjM2XkEyXkFqcGdeQXVyODQwODA1MjY@._V1_SX300.jpg,
tt2139881,Long Shot,2019,R,2019-05-03,125,"Comedy, Romance",Jonathan Levine,"Dan Sterling (screenplay by), Liz Hannah (screenplay by), Dan Sterling (story by)","Charlize Theron, Seth Rogen, June Diane Raphael, O'Shea Jackson Jr.","Journalist Fred Flarsky reunites with his childhood crush, Charlotte Field, now one of the most influential women in the world. As she prepares to make a run for the Presidency, Charlotte hires Fred as her speechwriter and sparks fly.","English, Swedish, French, Vietnamese, Russian, Hebrew",5 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMmE4Mzk0OWQtMDI1OS00NDU3LWI2M2YtNzc1MGMxZGI3ZTE1XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX300.jpg,82.0,67,6.9,723460,tt2139881,2019-07-16,,https://m.media-amazon.com/images/M/MV5BMmE4Mzk0OWQtMDI1OS00NDU3LWI2M2YtNzc1MGMxZGI3ZTE1XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_SX300.jpg,
tt7374948,Always Be My Maybe,2019,PG-13,2019-05-31,101,"Comedy, Romance",Nahnatchka Khan,"Michael Golamco, Randall Park, Ali Wong","Ali Wong, Randall Park, James Saito, Michelle Buteau","Everyone assumed Sasha and Marcus would wind up together except for Sasha and Marcus. Reconnecting after 15 years, the two start to wonder - maybe?",English,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMGM2NWFjYTctZjFiYy00YzIxLThhY2QtY2UxZTNmNjdjZTU0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,89.0,64,6.8,383490,tt7374948,2019-05-31,,https://m.media-amazon.com/images/M/MV5BMGM2NWFjYTctZjFiYy00YzIxLThhY2QtY2UxZTNmNjdjZTU0XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,
tt9032888,Good Sam,2019,TV-PG,2019-05-16,89,Comedy,Kate Melville,"Dete Meserve (based on the novel by), Teena Booth, Dete Meserve","Tiya Sircar, Chad Connell, Marco Grazzini, Jesse Camacho","When a mysterious good samaritan leaves $100,000 cash on seemingly random doorsteps, New York City news reporter Kate Bradley sets out to discover the true identity and motive of ""Good Sam.""",English,,https://m.media-amazon.com/images/M/MV5BNzcxMDM0NWItMTVmYS00ODFkLWFlZTctYjZhMGM4ZTg3ODJiXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_SX300.jpg,50.0,,5.6,20350,tt9032888,2019-05-16,,,
tt7139936,A Rainy Day in New York,2019,PG-13,2019-07-26,92,"Comedy, Romance",Woody Allen,Woody Allen,"Timothée Chalamet, Elle Fanning, Liev Schreiber, Suzanne Smith",A young couple arrives in New York for a weekend where they are met with bad weather and a series of adventures.,English,1 win.,https://m.media-amazon.com/images/M/MV5BODAwZDlhZjUtYzM2MS00MGVmLWFjNWMtODc5NjM2OTNkNjExXkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_SX300.jpg,58.0,48,6.6,163090,tt7139936,,,https://m.media-amazon.com/images/M/MV5BODAwZDlhZjUtYzM2MS00MGVmLWFjNWMtODc5NjM2OTNkNjExXkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_SX300.jpg,
tt7798646,The Photograph,2020,PG-13,2020-02-14,106,"Drama, Romance",Stella Meghie,Stella Meghie,"LaKeith Stanfield, Chelsea Peretti, Teyonah Parris, Issa Rae",A series of intertwining love stories set in the past and in the present.,English,,https://m.media-amazon.com/images/M/MV5BMjY3OWY4NDMtNmMwYy00ODNmLTljODAtMzEyNWI5ZDc1YzU3XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,,62,6.1,12160,tt7798646,,,,
tt9354842,To All the Boys: P.S. I Still Love You,2020,TV-14,2020-02-12,101,"Drama, Romance",Michael Fimognari,"Sofia Alvarez (screenplay by), J. Mills Goodloe (screenplay by), Jenny Han (based on the novel by)","Lana Condor, Noah Centineo, Jordan Fisher, Anna Cathcart",Lara Jean and Peter have just taken their relationship from pretend to officially official when another recipient of one of her old love letters enters the picture.,English,,https://m.media-amazon.com/images/M/MV5BZjMwNDQ4NzMtOThmZi00NmMyLThkMWItMTA3MTg2YjdiZDRmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,,54,6.1,110560,tt9354842,,,,
tt11324534,The Thing About Harry,2020,TV-14,2020-02-15,85,"Comedy, Drama, Romance",Peter Paige,"Peter Paige, Joshua Senter","Britt Baron, Niko Terho, Jake Borelli, Peter Paige",Two high school enemies are forced to drive together to a friend's engagement party on Valentine's Day.,English,,https://m.media-amazon.com/images/M/MV5BMTYxOTQ0YzctN2NjNi00MTZjLWI4MTMtMDFmMzExMzAwNzljXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,,,7.2,9250,tt11324534,,,,
tt8851668,The Lovebirds,2020,R,2020-04-03,86,"Action, Comedy, Crime, Mystery, Romance, Thriller",Michael Showalter,"Aaron Abrams (story by), Aaron Abrams, Brendan Gall (story by), Brendan Gall, Martin Gero (story by)","Issa Rae, Kumail Nanjiani, Anna Camp, Kyle Bornheimer",A couple (Issa Rae and Kumail Nanjiani) experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery.,English,,https://m.media-amazon.com/images/M/MV5BYWVlMTg5YzctMzI0Mi00MWU1LTlkYTItNTU0NDBkNDEzZGE3XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg,,,,,tt8851668,,,https://m.media-amazon.com/images/M/MV5BYWVlMTg5YzctMzI0Mi00MWU1LTlkYTItNTU0NDBkNDEzZGE3XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_SX300.jpg,
tt9484998,Palm Springs,2020,,2020-01-26,90,Comedy,Max Barbakow,"Andy Siara, Andy Siara (story by), Max Barbakow (story by)","Cristin Milioti, Tyler Hoechlin, Andy Samberg, Peter Gallagher","When carefree Nyles and reluctant maid of honor Sarah have a chance encounter at a Palm Springs wedding, things get complicated as they are unable to escape the venue, themselves, or each other.",English,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjIyM2IzNzAtN2JiNC00Nzk1LWEwZTMtNDY4ZWFjZWRjMjgxXkEyXkFqcGdeQXVyMjY4NTkwNzg@._V1_SX300.jpg,,83,7.5,1070,tt9484998,,,,
tt0413267,Shrek the Third,2007,PG,2007-05-18,93,"Animation, Adventure, Comedy, Family, Fantasy","Chris Miller, Raman Hui(co-director)","Jeffrey Price (screenplay by), Peter S. Seaman (screenplay by), Chris Miller (screenplay by), Aron Warner (screenplay by), Andrew Adamson (story by), William Steig (based upon the book by)","Mike Myers, Eddie Murphy, Cameron Diaz, Antonio Banderas","When his new father-in-law, King Harold falls ill, Shrek is looked at as the heir to the land of Far, Far Away. Not one to give up his beloved swamp, Shrek recruits his friends Donkey and Puss in Boots to install the rebellious Artie as the new king. Princess Fiona, however, rallies a band of royal girlfriends to fend off a coup d'etat by the jilted Prince Charming.",English,Nominated for 1 BAFTA Film Award. Another 5 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BOTgyMjc3ODk2MV5BMl5BanBnXkFtZTcwMjY0MjEzMw@@._V1_SX300.jpg,41.0,58,6.0,2681940,tt0413267,2007-11-13,320706665,https://m.media-amazon.com/images/M/MV5BOTgyMjc3ODk2MV5BMl5BanBnXkFtZTcwMjY0MjEzMw@@._V1_SX300.jpg,
tt1472059,Eating Out: All You Can Eat,2009,Not Rated,2009-10-09,80,"Comedy, Drama, Romance",Glenn Gaylord,"Phillip J. Bartell, Q. Allan Brocka (characters), Q. Allan Brocka","Rebekah Kochan, Daniel Skelton, Chris Salvatore, Michael E.R. Walker","A gay Internet connection is made, but entanglements ensue due to hiding behind the name and photo of a straight male stripper who happens to return to the area.","English, Vietnamese",,https://m.media-amazon.com/images/M/MV5BMTY3MDg3MzMwOV5BMl5BanBnXkFtZTgwNTg3MjcyODE@._V1_SX300.jpg,17.0,24,5.8,28450,tt1472059,2009-11-17,,https://m.media-amazon.com/images/M/MV5BMTY3MDg3MzMwOV5BMl5BanBnXkFtZTgwNTg3MjcyODE@._V1_SX300.jpg,
